#RPLIDAR SCAN DATA
#COUNT=994
#Angule	Distance	Quality
41.6547 187.0 188
41.9678 186.0 188
42.2314 185.0 188
42.5446 184.0 188
42.8412 183.0 188
43.1049 183.0 188
43.4180 182.0 188
43.6707 181.0 188
43.9178 181.0 188
44.2310 180.0 188
44.5441 179.0 188
44.8077 179.0 188
45.1044 178.0 188
45.3735 177.0 188
45.6207 177.0 188
45.9338 176.0 188
46.1865 176.0 188
46.4996 175.0 188
46.8073 174.0 188
47.0599 174.0 188
47.3730 173.0 188
47.6367 173.0 188
47.8894 172.0 188
48.1366 172.0 188
48.4497 171.0 188
48.7628 170.0 188
49.0265 170.0 188
49.2792 170.0 188
49.5923 169.0 188
49.9054 168.0 188
50.1526 168.0 188
50.4657 167.0 188
50.7184 167.0 188
50.9821 167.0 188
51.2787 166.0 188
51.5424 166.0 188
51.8555 165.0 188
52.1082 165.0 188
52.3553 164.0 188
52.6685 163.0 188
52.9321 163.0 188
53.1848 163.0 188
53.4375 163.0 188
53.7451 162.0 188
54.0582 161.0 188
54.3109 161.0 188
54.5746 161.0 188
54.7778 162.0 188
55.0745 161.0 188
55.3436 161.0 188
55.6512 160.0 188
55.9644 159.0 188
56.2170 159.0 188
56.4642 159.0 188
56.7334 159.0 188
56.9806 159.0 188
57.2937 158.0 188
57.5464 158.0 188
57.7936 158.0 188
58.0573 158.0 188
58.3704 157.0 188
58.6230 157.0 188
58.8702 157.0 188
59.1394 157.0 188
59.3866 157.0 188
59.6393 157.0 188
59.9030 157.0 188
60.2161 156.0 188
60.4688 156.0 188
60.7159 156.0 188
60.9796 156.0 188
61.2323 156.0 188
61.4795 156.0 188
61.7926 155.0 188
62.0453 155.0 188
62.3090 155.0 188
62.5616 155.0 188
62.8088 155.0 188
63.0780 155.0 188
63.3252 155.0 188
63.6383 154.0 188
63.8855 154.0 188
64.1547 154.0 188
64.4019 154.0 188
64.6545 154.0 188
64.9182 154.0 188
65.2313 153.0 188
65.4840 153.0 188
65.7312 153.0 188
65.9949 153.0 188
66.2476 153.0 188
66.5112 153.0 188
66.8243 152.0 188
67.0770 152.0 188
67.3242 152.0 188
67.5934 152.0 188
67.8406 152.0 188
68.1042 152.0 188
68.3569 152.0 188
68.6700 151.0 188
68.9172 151.0 188
69.1864 151.0 188
69.4336 151.0 188
69.7028 151.0 188
69.9500 151.0 188
70.2026 151.0 188
70.4663 151.0 188
70.7135 151.0 188
70.9827 151.0 188
71.2958 150.0 188
71.4825 151.0 188
71.7957 150.0 188
72.0593 150.0 188
72.3120 150.0 188
72.5757 150.0 188
72.8229 150.0 188
73.0756 150.0 188
73.3392 150.0 188
73.5919 150.0 188
73.8556 150.0 188
74.1083 150.0 188
74.3555 150.0 188
74.6246 150.0 188
74.8718 150.0 188
75.1355 150.0 188
75.3882 150.0 188
75.6354 150.0 188
75.9045 150.0 188
76.1517 150.0 188
76.4209 150.0 188
76.6681 150.0 188
76.9208 150.0 188
77.1844 150.0 188
77.5415 149.0 188
77.8107 149.0 188
77.9480 150.0 188
78.3270 149.0 188
78.5742 149.0 188
78.8269 149.0 188
78.9807 150.0 188
79.2334 150.0 188
79.5905 149.0 188
79.8541 149.0 188
80.1068 149.0 188
80.3705 149.0 188
80.6232 149.0 188
80.8704 149.0 188
81.1395 149.0 188
81.3867 149.0 188
81.6559 149.0 188
81.9031 149.0 188
82.0459 150.0 188
82.3096 150.0 188
82.6666 149.0 188
82.8094 150.0 188
83.1830 149.0 188
83.4357 149.0 188
83.6993 149.0 188
83.9520 149.0 188
84.0894 150.0 188
84.4684 149.0 188
84.7156 149.0 188
84.8749 150.0 188
85.2319 149.0 188
85.4956 149.0 188
85.7483 149.0 188
85.8856 150.0 188
86.1548 150.0 188
86.4020 150.0 188
86.6547 150.0 188
86.9183 150.0 188
87.1710 150.0 188
87.4347 150.0 188
87.7917 149.0 188
87.9346 150.0 188
88.1982 150.0 188
88.4509 150.0 188
88.7146 150.0 188
88.9673 150.0 188
89.2145 150.0 188
89.4836 150.0 188
89.7308 150.0 188
90.0000 150.0 188
90.2472 150.0 188
90.5109 150.0 188
90.7800 150.0 188
91.0272 150.0 188
