#RPLIDAR SCAN DATA
#COUNT=3145
#Angule	Distance	Quality
118.9984 173.0 188
119.0918 173.0 188
119.2017 173.0 188
119.2950 173.0 188
119.3280 174.0 188
119.4214 174.0 188
119.5148 174.0 188
119.6082 174.0 188
119.7015 174.0 188
119.7290 175.0 188
120.0146 175.0 188
120.1080 175.0 188
120.1520 176.0 188
120.2454 176.0 188
120.3387 176.0 188
120.4321 176.0 188
120.5310 176.0 188
120.6244 176.0 188
120.7178 176.0 188
120.8112 176.0 188
121.0419 177.0 188
121.1353 178.0 188
121.2341 178.0 188
121.3275 178.0 188
121.4209 178.0 188
121.5143 178.0 188
121.6077 178.0 188
121.7010 178.0 188
121.7944 178.0 188
121.8878 178.0 188
121.9647 178.0 188
122.0142 179.0 188
122.1075 179.0 188
122.2009 179.0 188
122.2943 179.0 188
122.3877 179.0 188
122.4207 180.0 188
122.5745 179.0 188
